pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
380644278,lia/chc-lia-0127.smt2,7589930,PECOS-v1.10,20409,lia.sh,303282,complete,443.973,443.976,5.8961716E7,starexec-unknown
380644279,lia/chc-lia-0127.smt2,7589930,Eldarica 2.0alpha 12GB,20382,def,303234,complete,79.9281,24.895,1.8508664E7,sat
380644280,lia/chc-lia-0127.smt2,7589930,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,888.554,341236.0,starexec-unknown
380644281,lia/chc-lia-0127.smt2,7589930,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.07,833.147,5.9470372E7,starexec-unknown
380644282,lia/chc-lia-0127.smt2,7589930,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,335.592,5.984292E7,starexec-unknown
380644283,lia/chc-lia-0127.smt2,7589930,rebus v1.5,20525,def,303851,timeout (cpu),900.04,900.299,451472.0,starexec-unknown
380644284,lia/chc-lia-0127.smt2,7589930,spacer,19768,def,300997,timeout (cpu),900.04,900.096,741068.0,starexec-unknown
380644285,lia/chc-lia-0127.smt2,7589930,TransfHORNer,20513,default,303835,timeout (cpu),900.07,900.53,3069020.0,starexec-unknown
380643310,lia/chc-lia-0128.smt2,7589778,PECOS-v1.10,20409,lia.sh,303282,complete,314.676,314.71,5.1793752E7,starexec-unknown
380643311,lia/chc-lia-0128.smt2,7589778,Eldarica 2.0alpha 12GB,20382,def,303234,complete,16.9822,5.20907,1.6237928E7,sat
380643312,lia/chc-lia-0128.smt2,7589778,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.01,891.228,306440.0,starexec-unknown
380643313,lia/chc-lia-0128.smt2,7589778,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,820.721,5.9470372E7,starexec-unknown
380643314,lia/chc-lia-0128.smt2,7589778,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.24,333.777,5.9842916E7,starexec-unknown
380643315,lia/chc-lia-0128.smt2,7589778,rebus v1.5,20525,def,303851,complete,5.7175,5.71645,174068.0,sat
380643316,lia/chc-lia-0128.smt2,7589778,spacer,19768,def,300997,complete,5.02837,5.02927,164644.0,sat
380643317,lia/chc-lia-0128.smt2,7589778,TransfHORNer,20513,default,303835,complete,847.502,848.029,4183616.0,sat
380643558,lia/chc-lia-0132.smt2,7589815,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.05,900.278,7185560.0,starexec-unknown
380643559,lia/chc-lia-0132.smt2,7589815,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.14,428.62,1.7158496E7,starexec-unknown
380643560,lia/chc-lia-0132.smt2,7589815,hoice v1.5.0,20413,hoice_default,303297,complete,6.47,6.20862,270324.0,unsat
380643561,lia/chc-lia-0132.smt2,7589815,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,828.636,5.9472752E7,starexec-unknown
380643562,lia/chc-lia-0132.smt2,7589815,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,702.921,5.9843336E7,starexec-unknown
380643563,lia/chc-lia-0132.smt2,7589815,rebus v1.5,20525,def,303851,complete,1.46249,1.46164,171728.0,unsat
380643564,lia/chc-lia-0132.smt2,7589815,spacer,19768,def,300997,complete,15.2193,15.2201,199472.0,unsat
380643565,lia/chc-lia-0132.smt2,7589815,TransfHORNer,20513,default,303835,complete,277.704,277.794,1495728.0,unsat
380643694,lia/chc-lia-0133.smt2,7589840,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,900.188,1389500.0,starexec-unknown
380643695,lia/chc-lia-0133.smt2,7589840,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,426.854,1.735204E7,starexec-unknown
380643696,lia/chc-lia-0133.smt2,7589840,hoice v1.5.0,20413,hoice_default,303297,complete,260.7,255.076,278800.0,unsat
380643697,lia/chc-lia-0133.smt2,7589840,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.06,836.226,5.9470372E7,starexec-unknown
380643698,lia/chc-lia-0133.smt2,7589840,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,688.552,5.9843336E7,starexec-unknown
380643699,lia/chc-lia-0133.smt2,7589840,rebus v1.5,20525,def,303851,complete,4.75525,4.75457,196624.0,unsat
380643700,lia/chc-lia-0133.smt2,7589840,spacer,19768,def,300997,complete,4.14783,4.14782,158036.0,unsat
380643701,lia/chc-lia-0133.smt2,7589840,TransfHORNer,20513,default,303835,complete,43.6263,43.619,956924.0,unsat
380642630,lia/chc-lia-0134.smt2,7589680,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.0,900.163,3012764.0,starexec-unknown
380642631,lia/chc-lia-0134.smt2,7589680,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.14,427.009,1.7091428E7,starexec-unknown
380642632,lia/chc-lia-0134.smt2,7589680,hoice v1.5.0,20413,hoice_default,303297,complete,117.11,113.84,275324.0,unsat
380642633,lia/chc-lia-0134.smt2,7589680,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.04,828.143,5.9470448E7,starexec-unknown
380642634,lia/chc-lia-0134.smt2,7589680,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.07,741.199,5.9843336E7,starexec-unknown
380642635,lia/chc-lia-0134.smt2,7589680,rebus v1.5,20525,def,303851,complete,4.62873,4.6284,196276.0,unsat
380642636,lia/chc-lia-0134.smt2,7589680,spacer,19768,def,300997,complete,28.4228,28.4219,213652.0,unsat
380642637,lia/chc-lia-0134.smt2,7589680,TransfHORNer,20513,default,303835,complete,78.4416,78.6248,987592.0,unsat
380643222,lia/chc-lia-0135.smt2,7589764,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.06,900.406,3.4005556E7,starexec-unknown
380643223,lia/chc-lia-0135.smt2,7589764,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.01,429.696,1.72225E7,starexec-unknown
380643224,lia/chc-lia-0135.smt2,7589764,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,876.812,292244.0,starexec-unknown
380643225,lia/chc-lia-0135.smt2,7589764,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,832.733,5.9470372E7,starexec-unknown
380643226,lia/chc-lia-0135.smt2,7589764,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,681.255,5.984334E7,starexec-unknown
380643227,lia/chc-lia-0135.smt2,7589764,rebus v1.5,20525,def,303851,complete,5.07343,5.07268,204764.0,unsat
380643228,lia/chc-lia-0135.smt2,7589764,spacer,19768,def,300997,complete,26.7907,26.7928,211156.0,unsat
380643229,lia/chc-lia-0135.smt2,7589764,TransfHORNer,20513,default,303835,complete,56.7182,56.7252,956188.0,unsat
380644686,lia/chc-lia-0136.smt2,7589996,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.06,900.487,3022724.0,starexec-unknown
380644687,lia/chc-lia-0136.smt2,7589996,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.18,428.77,1.6434536E7,starexec-unknown
380644688,lia/chc-lia-0136.smt2,7589996,hoice v1.5.0,20413,hoice_default,303297,complete,446.86,438.154,283436.0,unsat
380644689,lia/chc-lia-0136.smt2,7589996,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.06,828.092,5.9470372E7,starexec-unknown
380644690,lia/chc-lia-0136.smt2,7589996,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,739.02,5.9843336E7,starexec-unknown
380644691,lia/chc-lia-0136.smt2,7589996,rebus v1.5,20525,def,303851,complete,4.20787,4.20713,193056.0,unsat
380644692,lia/chc-lia-0136.smt2,7589996,spacer,19768,def,300997,complete,53.7001,53.7012,246164.0,unsat
380644693,lia/chc-lia-0136.smt2,7589996,TransfHORNer,20513,default,303835,complete,103.699,103.685,1073804.0,unsat
380645214,lia/chc-lia-0137.smt2,7590079,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.03,900.3,3.4005432E7,starexec-unknown
380645215,lia/chc-lia-0137.smt2,7590079,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.11,428.917,1.6237928E7,starexec-unknown
380645216,lia/chc-lia-0137.smt2,7590079,hoice v1.5.0,20413,hoice_default,303297,complete,31.25,30.3657,271524.0,unsat
380645217,lia/chc-lia-0137.smt2,7590079,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.03,831.2,5.9470372E7,starexec-unknown
380645218,lia/chc-lia-0137.smt2,7590079,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.03,703.299,5.9843336E7,starexec-unknown
380645219,lia/chc-lia-0137.smt2,7590079,rebus v1.5,20525,def,303851,complete,1.19815,1.19744,169680.0,unsat
380645220,lia/chc-lia-0137.smt2,7590079,spacer,19768,def,300997,complete,12.9512,12.9552,190688.0,unsat
380645221,lia/chc-lia-0137.smt2,7590079,TransfHORNer,20513,default,303835,complete,41.9062,41.8954,956180.0,unsat
380642790,lia/chc-lia-0138.smt2,7589704,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.05,900.158,2957800.0,starexec-unknown
380642791,lia/chc-lia-0138.smt2,7589704,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.07,427.491,1.6237928E7,starexec-unknown
380642792,lia/chc-lia-0138.smt2,7589704,hoice v1.5.0,20413,hoice_default,303297,complete,186.93,182.937,278916.0,unsat
380642793,lia/chc-lia-0138.smt2,7589704,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,831.853,5.9470372E7,starexec-unknown
380642794,lia/chc-lia-0138.smt2,7589704,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.0,673.527,5.9843336E7,starexec-unknown
380642795,lia/chc-lia-0138.smt2,7589704,rebus v1.5,20525,def,303851,complete,4.30145,4.30083,187972.0,unsat
380642796,lia/chc-lia-0138.smt2,7589704,spacer,19768,def,300997,complete,28.2077,28.2111,213624.0,unsat
380642797,lia/chc-lia-0138.smt2,7589704,TransfHORNer,20513,default,303835,complete,77.9065,77.9023,987592.0,unsat
380643062,lia/chc-lia-0139.smt2,7589741,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.05,900.306,3174824.0,starexec-unknown
380643063,lia/chc-lia-0139.smt2,7589741,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.06,427.643,1.7288036E7,starexec-unknown
380643064,lia/chc-lia-0139.smt2,7589741,hoice v1.5.0,20413,hoice_default,303297,complete,470.92,463.042,284288.0,unsat
380643065,lia/chc-lia-0139.smt2,7589741,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.09,827.124,5.9470372E7,starexec-unknown
380643066,lia/chc-lia-0139.smt2,7589741,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,680.476,5.9846056E7,starexec-unknown
380643067,lia/chc-lia-0139.smt2,7589741,rebus v1.5,20525,def,303851,complete,8.76174,8.76167,221980.0,unsat
380643068,lia/chc-lia-0139.smt2,7589741,spacer,19768,def,300997,complete,62.5258,62.5336,259816.0,unsat
380643069,lia/chc-lia-0139.smt2,7589741,TransfHORNer,20513,default,303835,complete,295.457,301.758,1041732.0,unsat
380645038,lia/chc-lia-0140.smt2,7590053,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,900.339,5.0824028E7,starexec-unknown
380645039,lia/chc-lia-0140.smt2,7590053,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.02,429.517,1.72225E7,starexec-unknown
380645040,lia/chc-lia-0140.smt2,7590053,hoice v1.5.0,20413,hoice_default,303297,complete,50.45,48.6014,274228.0,unsat
380645041,lia/chc-lia-0140.smt2,7590053,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,834.518,5.9470372E7,starexec-unknown
380645042,lia/chc-lia-0140.smt2,7590053,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.09,741.16,5.9845536E7,starexec-unknown
380645043,lia/chc-lia-0140.smt2,7590053,rebus v1.5,20525,def,303851,complete,8.63971,8.63941,223776.0,unsat
380645044,lia/chc-lia-0140.smt2,7590053,spacer,19768,def,300997,complete,23.1916,23.1937,206940.0,unsat
380645045,lia/chc-lia-0140.smt2,7590053,TransfHORNer,20513,default,303835,complete,112.669,112.665,1049560.0,unsat
380644862,lia/chc-lia-0141.smt2,7590021,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.07,900.195,1381264.0,starexec-unknown
380644863,lia/chc-lia-0141.smt2,7590021,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.06,428.08,1.9098488E7,starexec-unknown
380644864,lia/chc-lia-0141.smt2,7590021,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.15,875.927,321156.0,starexec-unknown
380644865,lia/chc-lia-0141.smt2,7590021,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,832.099,5.9472392E7,starexec-unknown
380644866,lia/chc-lia-0141.smt2,7590021,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,733.827,5.984334E7,starexec-unknown
380644867,lia/chc-lia-0141.smt2,7590021,rebus v1.5,20525,def,303851,complete,9.1615,9.16187,226868.0,unsat
380644868,lia/chc-lia-0141.smt2,7590021,spacer,19768,def,300997,complete,6.98519,6.98519,165688.0,unsat
380644869,lia/chc-lia-0141.smt2,7590021,TransfHORNer,20513,default,303835,complete,147.551,147.547,1099264.0,unsat
380643046,lia/chc-lia-0142.smt2,7589738,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,900.781,3012732.0,starexec-unknown
380643047,lia/chc-lia-0142.smt2,7589738,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.13,430.727,1.6237928E7,starexec-unknown
380643048,lia/chc-lia-0142.smt2,7589738,hoice v1.5.0,20413,hoice_default,303297,complete,41.2801,39.4997,274696.0,unsat
380643049,lia/chc-lia-0142.smt2,7589738,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,826.505,5.9470372E7,starexec-unknown
380643050,lia/chc-lia-0142.smt2,7589738,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.01,694.229,5.984334E7,starexec-unknown
380643051,lia/chc-lia-0142.smt2,7589738,rebus v1.5,20525,def,303851,complete,1.18186,1.18121,164556.0,unsat
380643052,lia/chc-lia-0142.smt2,7589738,spacer,19768,def,300997,complete,11.021,11.0206,187280.0,unsat
380643053,lia/chc-lia-0142.smt2,7589738,TransfHORNer,20513,default,303835,complete,28.0494,28.0379,957104.0,unsat
380642830,lia/chc-lia-0143.smt2,7589709,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.07,900.274,5189840.0,starexec-unknown
380642831,lia/chc-lia-0143.smt2,7589709,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.03,427.355,2.1877088E7,starexec-unknown
380642832,lia/chc-lia-0143.smt2,7589709,hoice v1.5.0,20413,hoice_default,303297,complete,145.04,141.583,276500.0,unsat
380642833,lia/chc-lia-0143.smt2,7589709,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.0,824.676,5.9472408E7,starexec-unknown
380642834,lia/chc-lia-0143.smt2,7589709,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,738.728,5.984334E7,starexec-unknown
380642835,lia/chc-lia-0143.smt2,7589709,rebus v1.5,20525,def,303851,complete,5.71556,5.71554,205504.0,unsat
380642836,lia/chc-lia-0143.smt2,7589709,spacer,19768,def,300997,complete,88.8729,88.8701,296168.0,unsat
380642837,lia/chc-lia-0143.smt2,7589709,TransfHORNer,20513,default,303835,complete,88.216,88.2039,1022216.0,unsat
380643846,lia/chc-lia-0144.smt2,7589864,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.07,900.15,2944820.0,starexec-unknown
380643847,lia/chc-lia-0144.smt2,7589864,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.09,430.195,1.7224032E7,starexec-unknown
380643848,lia/chc-lia-0144.smt2,7589864,hoice v1.5.0,20413,hoice_default,303297,complete,319.3,313.229,293984.0,unsat
380643849,lia/chc-lia-0144.smt2,7589864,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.08,830.213,5.9470372E7,starexec-unknown
380643850,lia/chc-lia-0144.smt2,7589864,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.05,672.055,5.9843336E7,starexec-unknown
380643851,lia/chc-lia-0144.smt2,7589864,rebus v1.5,20525,def,303851,complete,8.95885,8.95892,225036.0,unsat
380643852,lia/chc-lia-0144.smt2,7589864,spacer,19768,def,300997,complete,2.70218,2.70203,160332.0,unsat
380643853,lia/chc-lia-0144.smt2,7589864,TransfHORNer,20513,default,303835,complete,591.079,591.534,1363516.0,unsat
380643382,lia/chc-lia-0145.smt2,7589791,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.06,900.291,3037416.0,starexec-unknown
380643383,lia/chc-lia-0145.smt2,7589791,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.04,427.581,1.6958824E7,starexec-unknown
380643384,lia/chc-lia-0145.smt2,7589791,hoice v1.5.0,20413,hoice_default,303297,complete,235.36,230.541,286196.0,unsat
380643385,lia/chc-lia-0145.smt2,7589791,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,831.745,5.9470372E7,starexec-unknown
380643386,lia/chc-lia-0145.smt2,7589791,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,728.788,5.984334E7,starexec-unknown
380643387,lia/chc-lia-0145.smt2,7589791,rebus v1.5,20525,def,303851,complete,8.84528,8.84479,227392.0,unsat
380643388,lia/chc-lia-0145.smt2,7589791,spacer,19768,def,300997,complete,103.211,103.221,319644.0,unsat
380643389,lia/chc-lia-0145.smt2,7589791,TransfHORNer,20513,default,303835,complete,283.709,283.823,1278880.0,unsat
380644494,lia/chc-lia-0146.smt2,7589967,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,900.144,3012772.0,starexec-unknown
380644495,lia/chc-lia-0146.smt2,7589967,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,420.764,3.5983724E7,starexec-unknown
380644496,lia/chc-lia-0146.smt2,7589967,hoice v1.5.0,20413,hoice_default,303297,complete,36.35,35.1027,280092.0,unsat
380644497,lia/chc-lia-0146.smt2,7589967,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.09,829.676,5.9470372E7,starexec-unknown
380644498,lia/chc-lia-0146.smt2,7589967,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.05,735.113,5.984334E7,starexec-unknown
380644499,lia/chc-lia-0146.smt2,7589967,rebus v1.5,20525,def,303851,complete,2.01427,2.0135,179280.0,unsat
380644500,lia/chc-lia-0146.smt2,7589967,spacer,19768,def,300997,complete,20.6691,20.685,225776.0,unsat
380644501,lia/chc-lia-0146.smt2,7589967,TransfHORNer,20513,default,303835,complete,49.2998,49.3808,984972.0,unsat
380644006,lia/chc-lia-0147.smt2,7589890,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.02,900.257,3.4005504E7,starexec-unknown
380644007,lia/chc-lia-0147.smt2,7589890,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.14,428.202,1.7353572E7,starexec-unknown
380644008,lia/chc-lia-0147.smt2,7589890,hoice v1.5.0,20413,hoice_default,303297,complete,291.18,280.981,281732.0,unsat
380644009,lia/chc-lia-0147.smt2,7589890,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,831.561,5.947266E7,starexec-unknown
380644010,lia/chc-lia-0147.smt2,7589890,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.07,678.314,5.9846056E7,starexec-unknown
380644011,lia/chc-lia-0147.smt2,7589890,rebus v1.5,20525,def,303851,complete,9.50718,9.50743,242856.0,unsat
380644012,lia/chc-lia-0147.smt2,7589890,spacer,19768,def,300997,complete,104.37,104.371,339652.0,unsat
380644013,lia/chc-lia-0147.smt2,7589890,TransfHORNer,20513,default,303835,complete,202.881,202.88,1155044.0,unsat
380643678,lia/chc-lia-0148.smt2,7589836,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.06,900.117,2995528.0,starexec-unknown
380643679,lia/chc-lia-0148.smt2,7589836,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.09,428.819,1.6237928E7,starexec-unknown
380643680,lia/chc-lia-0148.smt2,7589836,hoice v1.5.0,20413,hoice_default,303297,complete,285.68,278.504,294420.0,unsat
380643681,lia/chc-lia-0148.smt2,7589836,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.04,832.487,5.9470372E7,starexec-unknown
380643682,lia/chc-lia-0148.smt2,7589836,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,704.647,5.9843344E7,starexec-unknown
380643683,lia/chc-lia-0148.smt2,7589836,rebus v1.5,20525,def,303851,complete,4.88811,4.88765,199972.0,unsat
380643684,lia/chc-lia-0148.smt2,7589836,spacer,19768,def,300997,complete,116.981,117.037,339368.0,unsat
380643685,lia/chc-lia-0148.smt2,7589836,TransfHORNer,20513,default,303835,complete,68.4652,68.4565,967244.0,unsat
380643582,lia/chc-lia-0149.smt2,7589820,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,900.156,4034556.0,starexec-unknown
380643583,lia/chc-lia-0149.smt2,7589820,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.1,427.423,1.7156964E7,starexec-unknown
380643584,lia/chc-lia-0149.smt2,7589820,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,874.476,300000.0,starexec-unknown
380643585,lia/chc-lia-0149.smt2,7589820,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.04,828.786,5.9470372E7,starexec-unknown
380643586,lia/chc-lia-0149.smt2,7589820,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,689.565,5.984334E7,starexec-unknown
380643587,lia/chc-lia-0149.smt2,7589820,rebus v1.5,20525,def,303851,complete,4.69681,4.69616,196328.0,unsat
380643588,lia/chc-lia-0149.smt2,7589820,spacer,19768,def,300997,complete,24.851,24.8522,210920.0,unsat
380643589,lia/chc-lia-0149.smt2,7589820,TransfHORNer,20513,default,303835,complete,135.575,135.573,1136384.0,unsat
380644566,lia/chc-lia-0150.smt2,7589979,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.02,902.554,2995528.0,starexec-unknown
380644567,lia/chc-lia-0150.smt2,7589979,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.11,428.826,1.8072936E7,starexec-unknown
380644568,lia/chc-lia-0150.smt2,7589979,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,884.315,293332.0,starexec-unknown
380644569,lia/chc-lia-0150.smt2,7589979,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,833.417,5.9470372E7,starexec-unknown
380644570,lia/chc-lia-0150.smt2,7589979,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.05,692.96,5.984334E7,starexec-unknown
380644571,lia/chc-lia-0150.smt2,7589979,rebus v1.5,20525,def,303851,complete,4.93669,4.93621,192068.0,unsat
380644572,lia/chc-lia-0150.smt2,7589979,spacer,19768,def,300997,complete,50.044,50.0481,270776.0,unsat
380644573,lia/chc-lia-0150.smt2,7589979,TransfHORNer,20513,default,303835,complete,226.057,226.14,1131412.0,unsat
380643950,lia/chc-lia-0151.smt2,7589879,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.01,900.096,3012764.0,starexec-unknown
380643951,lia/chc-lia-0151.smt2,7589879,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.01,428.247,1.7159016E7,starexec-unknown
380643952,lia/chc-lia-0151.smt2,7589879,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,884.048,292744.0,starexec-unknown
380643953,lia/chc-lia-0151.smt2,7589879,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,838.284,5.9470372E7,starexec-unknown
380643954,lia/chc-lia-0151.smt2,7589879,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.09,687.738,5.9843336E7,starexec-unknown
380643955,lia/chc-lia-0151.smt2,7589879,rebus v1.5,20525,def,303851,complete,4.76533,4.76452,191044.0,unsat
380643956,lia/chc-lia-0151.smt2,7589879,spacer,19768,def,300997,complete,56.1792,56.2031,260568.0,unsat
380643957,lia/chc-lia-0151.smt2,7589879,TransfHORNer,20513,default,303835,complete,192.291,192.279,1187972.0,unsat
380643774,lia/chc-lia-0152.smt2,7589852,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.02,900.265,2944820.0,starexec-unknown
380643775,lia/chc-lia-0152.smt2,7589852,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.12,428.613,1.72225E7,starexec-unknown
380643776,lia/chc-lia-0152.smt2,7589852,hoice v1.5.0,20413,hoice_default,303297,complete,564.27,550.595,299712.0,unsat
380643777,lia/chc-lia-0152.smt2,7589852,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,839.071,5.9470372E7,starexec-unknown
380643778,lia/chc-lia-0152.smt2,7589852,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.03,743.35,5.9843336E7,starexec-unknown
380643779,lia/chc-lia-0152.smt2,7589852,rebus v1.5,20525,def,303851,complete,8.92745,8.92729,222392.0,unsat
380643780,lia/chc-lia-0152.smt2,7589852,spacer,19768,def,300997,complete,67.0991,67.1043,248968.0,unsat
380643781,lia/chc-lia-0152.smt2,7589852,TransfHORNer,20513,default,303835,complete,162.662,162.663,1226936.0,unsat
380643478,lia/chc-lia-0153.smt2,7589803,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.0,900.285,3174836.0,starexec-unknown
380643479,lia/chc-lia-0153.smt2,7589803,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.04,429.045,1.72225E7,starexec-unknown
380643480,lia/chc-lia-0153.smt2,7589803,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,879.799,302196.0,starexec-unknown
380643481,lia/chc-lia-0153.smt2,7589803,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.07,826.423,5.9470372E7,starexec-unknown
380643482,lia/chc-lia-0153.smt2,7589803,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.06,682.921,5.9843336E7,starexec-unknown
380643483,lia/chc-lia-0153.smt2,7589803,rebus v1.5,20525,def,303851,complete,9.32318,9.32347,228160.0,unsat
